Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee_ID,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Promotion_Gap_Score,Training_Need_Indicator,Career_Stagnation_Flag,Retention_Opportunity_Index,Retention_Opportunity_Level,Career_Cluster,Career_Cluster_Label
28,1,Non-Travel,1366,Research & Development,24,2,Technical Degree,2,Male,72,2,3,Healthcare Representative,1,Single,8722,12355,1,No,12,3,1,0,10,2,2,10,7,1,9,EMP0781,0.1,0.7,0.2,0.9,High,Medium,0,63.5,High,1,Developing Professional
26,0,Travel_Rarely,192,Research & Development,1,2,Medical,1,Male,59,2,1,Laboratory Technician,1,Married,3955,11141,1,No,16,3,1,2,6,2,3,5,3,1,3,EMP0782,0.2,0.6,0.4,0.6,Low,Medium,0,60.0,High,1,Developing Professional
30,0,Travel_Rarely,1176,Research & Development,20,3,Other,3,Male,85,3,2,Manufacturing Director,1,Married,9957,9096,0,No,15,3,3,1,7,1,2,6,2,0,2,EMP0783,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,Low,Medium,0,50.0,Medium,1,Developing Professional
41,0,Travel_Rarely,509,Research & Development,7,2,Technical Degree,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,No,13,3,3,0,10,3,3,10,6,0,8,EMP0784,0.0,0.6,0.3,0.8,Medium,Low,0,35.0,Medium,1,Developing Professional
38,0,Travel_Rarely,330,Research & Development,17,1,Life Sciences,3,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,No,18,3,1,1,20,4,2,19,9,1,9,EMP0785,0.0526315789473684,0.4736842105263157,0.2105263157894736,0.4736842105263157,High,Low,0,28.421052631578945,Low,2,Experienced Professional
40,0,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,No,20,4,4,1,14,6,3,11,10,11,1,EMP0786,1.0,0.9090909090909092,0.5454545454545454,0.0909090909090909,High,Low,1,68.63636363636364,High,2,Experienced Professional
27,0,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,Male,87,1,1,Laboratory Technician,3,Married,4621,5869,1,No,19,3,4,3,3,4,3,3,2,1,2,EMP0787,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,Low,Low,0,48.33333333333333,Medium,1,Developing Professional
55,0,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,4,Male,65,3,3,Manufacturing Director,2,Married,10976,15813,3,No,18,3,2,1,23,4,3,3,2,1,2,EMP0788,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,Low,Low,0,53.33333333333333,Medium,1,Developing Professional
28,0,Travel_Rarely,857,Research & Development,10,3,Other,3,Female,59,3,2,Research Scientist,3,Single,3660,7909,3,No,13,3,4,0,10,4,4,8,7,1,7,EMP0789,0.125,0.875,0.5,0.875,High,Low,0,49.375,Medium,1,Developing Professional
44,1,Travel_Rarely,1376,Human Resources,1,2,Medical,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,No,14,3,4,1,24,1,3,20,6,3,6,EMP0790,0.15,0.3,0.05,0.3,Medium,High,1,54.5,Medium,2,Experienced Professional
33,0,Travel_Rarely,654,Research & Development,5,3,Life Sciences,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,No,15,3,3,1,9,2,3,3,2,1,2,EMP0791,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,53.33333333333333,Medium,1,Developing Professional
35,1,Travel_Rarely,1204,Sales,4,3,Technical Degree,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Yes,22,4,1,0,9,2,3,8,7,4,7,EMP0792,0.5,0.875,0.25,0.875,High,Medium,1,84.375,High,2,Experienced Professional
33,1,Travel_Frequently,827,Research & Development,29,4,Medical,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,No,22,4,2,0,14,4,3,13,7,3,8,EMP0793,0.2307692307692307,0.5384615384615384,0.3076923076923077,0.6153846153846154,High,Low,1,39.61538461538462,Medium,2,Experienced Professional
28,0,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207,22482,1,No,16,3,4,1,4,5,2,4,2,2,2,EMP0794,0.5,0.5,1.25,0.5,Low,Low,0,47.5,Medium,1,Developing Professional
34,0,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,Male,45,3,2,Healthcare Representative,4,Single,7756,22266,0,No,17,3,3,0,7,1,2,6,2,0,4,EMP0795,0.0,0.3333333333333333,0.1666666666666666,0.6666666666666666,Low,Medium,0,40.0,Medium,1,Developing Professional
37,0,Travel_Rarely,309,Sales,10,4,Life Sciences,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Yes,14,3,3,3,8,5,3,1,0,0,0,EMP0796,0.0,0.0,5.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
25,1,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,4,Male,32,3,1,Laboratory Technician,4,Married,3691,4605,1,Yes,15,3,2,1,7,3,4,7,7,5,6,EMP0797,0.7142857142857143,1.0,0.4285714285714285,0.8571428571428571,High,Low,1,71.42857142857143,High,1,Developing Professional
26,1,Travel_Rarely,1330,Research & Development,21,3,Medical,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,No,20,4,3,1,1,0,2,1,1,0,0,EMP0798,0.0,1.0,0.0,0.0,Low,Medium,0,65.0,High,1,Developing Professional
33,1,Travel_Rarely,1017,Research & Development,25,3,Medical,1,Male,55,2,1,Research Scientist,2,Single,2313,2993,4,Yes,20,4,2,0,5,0,3,2,2,2,2,EMP0799,1.0,1.0,0.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
42,0,Travel_Rarely,469,Research & Development,2,2,Medical,4,Male,35,3,4,Manager,1,Married,17665,14399,0,No,17,3,4,1,23,3,3,22,6,13,7,EMP0800,0.5909090909090909,0.2727272727272727,0.1363636363636363,0.3181818181818182,High,Low,1,51.59090909090909,Medium,2,Experienced Professional
28,1,Travel_Frequently,1009,Research & Development,1,3,Medical,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,No,15,3,1,2,1,2,3,1,0,0,0,EMP0801,0.0,0.0,2.0,0.0,Low,Medium,0,20.0,Low,0,Early-Career Explorer
50,1,Travel_Frequently,959,Sales,1,4,Other,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Yes,14,3,4,0,5,4,3,0,0,0,0,EMP0802,0.0,0.0,4.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
33,0,Travel_Frequently,970,Sales,7,3,Life Sciences,4,Female,30,3,2,Sales Executive,2,Married,4302,13401,0,No,17,3,3,1,4,3,3,3,2,0,2,EMP0803,0.0,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,40.0,Medium,1,Developing Professional
34,0,Non-Travel,697,Research & Development,3,4,Life Sciences,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,No,17,3,4,3,6,2,3,0,0,0,0,EMP0804,0.0,0.0,2.0,0.0,Low,Medium,0,10.0,Low,0,Early-Career Explorer
48,0,Non-Travel,1262,Research & Development,1,4,Medical,1,Male,35,4,4,Manager,4,Single,16885,16154,2,No,22,4,3,0,27,3,2,5,4,2,1,EMP0805,0.4,0.8,0.6,0.2,Medium,Low,0,43.0,Medium,1,Developing Professional
45,0,Non-Travel,1050,Sales,9,4,Life Sciences,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,No,13,3,4,1,15,2,3,15,10,4,12,EMP0806,0.2666666666666666,0.6666666666666666,0.1333333333333333,0.8,High,Medium,1,57.66666666666666,Medium,2,Experienced Professional
52,0,Travel_Rarely,994,Research & Development,7,4,Life Sciences,2,Male,87,3,3,Healthcare Representative,2,Single,10445,15322,7,No,19,3,4,0,18,4,3,8,6,4,0,EMP0807,0.5,0.75,0.5,0.0,Medium,Low,1,52.5,Medium,1,Developing Professional
38,0,Travel_Rarely,770,Sales,10,4,Marketing,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5569,0,Yes,14,3,2,2,9,2,3,8,7,2,7,EMP0808,0.25,0.875,0.25,0.875,High,Medium,0,64.375,High,1,Developing Professional
29,0,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,3,Female,93,3,1,Research Scientist,4,Divorced,2514,26968,4,No,22,4,1,1,11,1,3,7,5,1,7,EMP0809,0.1428571428571428,0.7142857142857143,0.1428571428571428,1.0,Medium,High,0,62.142857142857146,High,1,Developing Professional
28,0,Travel_Rarely,950,Research & Development,3,3,Medical,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,No,17,3,2,3,10,3,2,9,7,1,7,EMP0810,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.7777777777777778,High,Low,0,49.44444444444444,Medium,1,Developing Professional
46,0,Travel_Rarely,406,Sales,3,1,Marketing,1,Male,52,3,4,Manager,3,Married,17465,15596,3,No,12,3,4,1,23,3,3,12,9,4,9,EMP0811,0.3333333333333333,0.75,0.25,0.75,High,Low,1,52.08333333333333,Medium,2,Experienced Professional
38,0,Travel_Rarely,130,Sales,2,2,Marketing,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,No,16,3,3,0,10,2,3,1,0,0,0,EMP0812,0.0,0.0,2.0,0.0,Low,Medium,0,20.0,Low,0,Early-Career Explorer
43,0,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,No,11,3,3,1,18,1,3,8,7,0,1,EMP0813,0.0,0.875,0.125,0.125,High,High,0,63.125,High,1,Developing Professional
39,1,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,No,11,3,4,3,21,4,3,18,7,11,5,EMP0814,0.6111111111111112,0.3888888888888889,0.2222222222222222,0.2777777777777778,High,Low,1,40.27777777777778,Medium,2,Experienced Professional
40,0,Travel_Rarely,1308,Research & Development,14,3,Medical,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,No,14,3,1,0,21,2,4,20,7,4,9,EMP0815,0.2,0.35,0.1,0.45,High,Medium,1,40.25,Medium,2,Experienced Professional
21,0,Travel_Rarely,984,Research & Development,1,1,Technical Degree,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Yes,11,3,3,0,2,6,4,2,2,2,2,EMP0816,1.0,1.0,3.0,1.0,Low,Low,0,95.0,High,1,Developing Professional
39,0,Non-Travel,439,Research & Development,9,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,No,15,3,3,0,9,2,2,5,4,0,3,EMP0817,0.0,0.8,0.4,0.6,Medium,Medium,0,53.0,Medium,1,Developing Professional
36,0,Non-Travel,217,Research & Development,18,4,Life Sciences,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,No,20,4,1,0,18,0,3,11,9,0,9,EMP0818,0.0,0.8181818181818182,0.0,0.8181818181818182,High,High,0,66.81818181818181,High,2,Experienced Professional
31,0,Travel_Frequently,793,Sales,20,3,Life Sciences,3,Male,67,4,1,Sales Representative,4,Married,2791,21981,0,No,12,3,1,1,3,4,3,2,2,2,2,EMP0819,1.0,1.0,2.0,1.0,Low,Low,0,85.0,High,1,Developing Professional
28,0,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,Male,67,2,1,Research Scientist,2,Married,3201,19911,0,No,17,3,1,0,6,2,1,5,3,0,4,EMP0820,0.0,0.6,0.4,0.8,Low,Medium,0,50.0,Medium,1,Developing Professional
35,0,Travel_Frequently,1182,Sales,11,2,Marketing,4,Male,54,3,2,Sales Executive,4,Divorced,4968,18500,1,No,11,3,4,1,5,3,3,5,2,0,2,EMP0821,0.0,0.4,0.6,0.4,Low,Low,0,18.0,Low,1,Developing Professional
49,0,Travel_Rarely,174,Sales,8,4,Technical Degree,4,Male,56,2,4,Sales Executive,2,Married,13120,11879,6,No,17,3,2,1,22,3,3,9,8,2,3,EMP0822,0.2222222222222222,0.8888888888888888,0.3333333333333333,0.3333333333333333,High,Low,0,50.55555555555556,Medium,2,Experienced Professional
34,0,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,No,11,3,4,0,5,3,2,3,2,0,2,EMP0823,0.0,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,35.0,Medium,1,Developing Professional
29,0,Travel_Frequently,490,Research & Development,10,3,Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,0,No,14,3,4,2,8,2,2,7,5,1,1,EMP0824,0.1428571428571428,0.7142857142857143,0.2857142857142857,0.1428571428571428,Medium,Medium,0,49.28571428571429,Medium,1,Developing Professional
42,0,Travel_Rarely,188,Research & Development,29,3,Medical,2,Male,56,1,2,Laboratory Technician,4,Single,4272,9558,4,No,19,3,1,0,16,3,3,1,0,0,0,EMP0825,0.0,0.0,3.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
29,0,Travel_Rarely,718,Research & Development,8,1,Medical,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Yes,15,3,3,1,10,2,2,10,7,1,2,EMP0826,0.1,0.7,0.2,0.2,High,Medium,0,38.0,Medium,1,Developing Professional
38,0,Travel_Rarely,433,Human Resources,1,3,Human Resources,3,Male,37,4,1,Human Resources,3,Married,2844,6004,1,No,13,3,4,1,7,2,4,7,6,5,0,EMP0827,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.0,High,Medium,1,69.28571428571428,High,1,Developing Professional
28,0,Travel_Frequently,773,Research & Development,6,3,Life Sciences,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Yes,14,3,4,1,3,2,3,3,1,0,2,EMP0828,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,Low,Medium,0,35.0,Medium,1,Developing Professional
18,1,Non-Travel,247,Research & Development,8,1,Medical,3,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,No,12,3,4,0,0,0,3,0,0,0,0,EMP0829,0.0,0.0,0.0,0.0,Low,Medium,0,35.0,Medium,0,Early-Career Explorer
33,1,Travel_Rarely,603,Sales,9,4,Marketing,1,Female,77,3,2,Sales Executive,1,Single,8224,18385,0,Yes,17,3,1,0,6,3,3,5,2,0,3,EMP0830,0.0,0.4,0.6,0.6,Low,Low,0,36.0,Medium,1,Developing Professional
41,0,Travel_Rarely,167,Research & Development,12,4,Life Sciences,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Yes,11,3,1,1,6,4,3,1,0,0,0,EMP0831,0.0,0.0,4.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
31,1,Travel_Frequently,874,Research & Development,15,3,Medical,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,No,12,3,3,1,2,5,2,2,2,2,2,EMP0832,1.0,1.0,2.5,1.0,Low,Low,0,90.0,High,1,Developing Professional
37,0,Travel_Rarely,367,Research & Development,25,2,Medical,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,No,13,3,3,2,9,2,3,6,2,1,3,EMP0833,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.5,Low,Medium,0,34.166666666666664,Medium,1,Developing Professional
27,0,Travel_Rarely,199,Research & Development,6,3,Life Sciences,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,No,13,3,3,1,4,0,3,4,2,2,2,EMP0834,0.5,0.5,0.0,0.5,Low,Medium,0,77.5,High,1,Developing Professional
34,0,Travel_Rarely,1400,Sales,9,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,No,20,4,1,0,6,3,2,6,5,1,3,EMP0835,0.1666666666666666,0.8333333333333334,0.5,0.5,Medium,Low,0,44.16666666666666,Medium,1,Developing Professional
35,0,Travel_Rarely,528,Human Resources,8,4,Technical Degree,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,No,17,3,2,0,6,2,1,5,4,1,4,EMP0836,0.2,0.8,0.4,0.8,Medium,Medium,0,59.0,Medium,1,Developing Professional
29,1,Travel_Rarely,408,Sales,23,1,Life Sciences,4,Female,45,2,3,Sales Executive,1,Married,7336,11162,1,No,13,3,1,1,11,3,1,11,8,3,10,EMP0837,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.9090909090909092,High,Low,1,61.36363636363636,High,2,Experienced Professional
40,0,Travel_Frequently,593,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,No,17,3,3,0,20,3,2,18,7,2,13,EMP0838,0.1111111111111111,0.3888888888888889,0.1666666666666666,0.7222222222222222,High,Low,0,31.944444444444443,Medium,2,Experienced Professional
42,1,Travel_Frequently,481,Sales,12,3,Life Sciences,3,Male,44,3,4,Sales Executive,1,Single,13758,2447,0,Yes,12,3,2,0,22,2,2,21,9,13,14,EMP0839,0.6190476190476191,0.4285714285714285,0.0952380952380952,0.6666666666666666,High,Medium,1,72.61904761904762,High,2,Experienced Professional
42,0,Travel_Rarely,647,Sales,4,4,Marketing,2,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,No,13,3,4,0,9,3,4,6,4,1,5,EMP0840,0.1666666666666666,0.6666666666666666,0.5,0.8333333333333334,Medium,Low,0,54.16666666666666,Medium,1,Developing Professional
35,0,Travel_Rarely,982,Research & Development,1,4,Medical,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,No,12,3,2,1,10,2,3,8,0,1,7,EMP0841,0.125,0.0,0.25,0.875,Low,Medium,0,33.125,Medium,1,Developing Professional
24,0,Travel_Rarely,477,Research & Development,24,3,Medical,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,No,22,4,4,0,6,2,3,4,3,1,2,EMP0842,0.25,0.75,0.5,0.5,Low,Medium,0,60.0,High,1,Developing Professional
28,1,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,3,Female,79,3,1,Laboratory Technician,4,Married,2515,22955,1,Yes,11,3,4,0,1,4,2,1,1,0,0,EMP0843,0.0,1.0,4.0,0.0,Low,Low,0,30.0,Medium,0,Early-Career Explorer
26,0,Travel_Rarely,1384,Research & Development,3,4,Medical,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,No,22,4,2,1,8,2,3,8,7,0,7,EMP0844,0.0,0.875,0.25,0.875,High,Medium,0,49.375,Medium,1,Developing Professional
30,0,Travel_Rarely,852,Sales,10,3,Marketing,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,No,18,3,1,1,10,3,3,10,3,1,4,EMP0845,0.1,0.3,0.3,0.4,Low,Low,0,24.0,Low,1,Developing Professional
40,0,Travel_Frequently,902,Research & Development,26,2,Medical,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0,EMP0846,0.0,1.0,3.0,0.0,Low,Low,0,30.0,Medium,0,Early-Career Explorer
35,0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,No,18,3,2,1,15,2,4,7,7,6,4,EMP0847,0.8571428571428571,1.0,0.2857142857142857,0.5714285714285714,High,Medium,1,92.85714285714285,High,2,Experienced Professional
34,0,Travel_Frequently,669,Research & Development,1,3,Medical,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,0,No,20,4,3,0,14,3,3,13,9,4,9,EMP0848,0.3076923076923077,0.6923076923076923,0.2307692307692307,0.6923076923076923,High,Low,1,58.46153846153847,Medium,2,Experienced Professional
35,0,Travel_Frequently,636,Research & Development,4,4,Other,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,No,13,3,2,1,2,2,4,2,2,2,2,EMP0849,1.0,1.0,1.0,1.0,Low,Medium,0,95.0,High,1,Developing Professional
43,1,Travel_Rarely,1372,Sales,9,3,Marketing,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,No,13,3,2,0,7,2,2,4,3,1,3,EMP0850,0.25,0.75,0.5,0.75,Low,Medium,0,58.75,Medium,1,Developing Professional
32,0,Non-Travel,862,Sales,2,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,No,12,3,3,3,1,3,3,1,0,0,0,EMP0851,0.0,0.0,3.0,0.0,Low,Low,0,15.0,Low,0,Early-Career Explorer
56,0,Travel_Rarely,718,Research & Development,4,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,No,13,3,4,1,28,2,3,5,2,4,2,EMP0852,0.8,0.4,0.4,0.4,Medium,Medium,0,75.0,High,2,Experienced Professional
29,0,Travel_Rarely,1401,Research & Development,6,1,Medical,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,1,10,5,3,10,8,0,8,EMP0853,0.0,0.8,0.5,0.8,High,Low,0,36.0,Medium,1,Developing Professional
19,0,Travel_Rarely,645,Research & Development,9,2,Life Sciences,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,No,25,4,3,0,1,4,3,1,1,0,0,EMP0854,0.0,1.0,4.0,0.0,Low,Low,0,45.0,Medium,0,Early-Career Explorer
45,0,Travel_Rarely,1457,Research & Development,7,3,Medical,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Yes,19,3,3,1,7,2,2,3,2,0,2,EMP0855,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,45.0,Medium,1,Developing Professional
37,0,Travel_Rarely,977,Research & Development,1,3,Life Sciences,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,No,13,3,2,1,14,2,2,14,8,3,11,EMP0856,0.2142857142857142,0.5714285714285714,0.1428571428571428,0.7857142857142857,High,Medium,1,47.5,Medium,2,Experienced Professional
20,0,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,No,12,3,1,0,2,2,2,2,2,1,2,EMP0857,0.5,1.0,1.0,1.0,Low,Medium,0,80.0,High,1,Developing Professional
44,1,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Yes,11,3,3,0,6,4,3,6,4,0,2,EMP0858,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,Medium,Low,0,30.0,Medium,1,Developing Professional
53,0,Travel_Rarely,1223,Research & Development,7,2,Medical,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,No,18,3,2,1,26,6,3,7,7,4,7,EMP0859,0.5714285714285714,1.0,0.8571428571428571,1.0,High,Low,1,72.85714285714286,High,2,Experienced Professional
29,0,Travel_Rarely,942,Research & Development,15,1,Life Sciences,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Yes,18,3,1,1,6,2,2,5,4,1,3,EMP0860,0.2,0.8,0.4,0.6,Medium,Medium,0,51.0,Medium,1,Developing Professional
22,1,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0,EMP0861,0.0,0.0,5.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
46,0,Travel_Rarely,1402,Sales,2,3,Marketing,3,Female,69,3,4,Manager,1,Married,17048,24097,8,No,23,4,1,0,28,2,3,26,15,15,9,EMP0862,0.5769230769230769,0.5769230769230769,0.0769230769230769,0.3461538461538461,High,Medium,1,70.57692307692307,High,2,Experienced Professional
44,0,Non-Travel,111,Research & Development,17,3,Life Sciences,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,No,13,3,4,0,6,3,3,0,0,0,0,EMP0863,0.0,0.0,3.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
33,0,Travel_Rarely,147,Human Resources,2,3,Human Resources,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,No,13,3,4,1,5,2,3,5,4,1,4,EMP0864,0.2,0.8,0.4,0.8,Medium,Medium,0,59.0,Medium,1,Developing Professional
41,1,Non-Travel,906,Research & Development,5,2,Life Sciences,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,No,17,3,1,1,5,2,1,1,0,0,0,EMP0865,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
30,0,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,3,8,3,3,4,3,0,3,EMP0866,0.0,0.75,0.75,0.75,Low,Low,0,48.75,Medium,1,Developing Professional
40,0,Travel_Frequently,1184,Sales,2,4,Medical,2,Male,62,3,2,Sales Executive,2,Married,4327,25440,5,No,12,3,4,3,5,2,3,0,0,0,0,EMP0867,0.0,0.0,2.0,0.0,Low,Medium,0,20.0,Low,0,Early-Career Explorer
50,0,Travel_Frequently,1421,Research & Development,2,3,Medical,4,Female,30,3,4,Manager,1,Married,17856,9490,2,No,22,4,3,1,32,3,3,2,2,2,2,EMP0868,1.0,1.0,1.5,1.0,Low,Low,0,100.0,High,1,Developing Professional
28,0,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,3,6,2,3,6,5,3,3,EMP0869,0.5,0.8333333333333334,0.3333333333333333,0.5,Medium,Medium,1,77.5,High,1,Developing Professional
46,0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,11,3,1,1,25,2,3,4,2,0,3,EMP0870,0.0,0.5,0.5,0.75,Low,Medium,0,46.25,Medium,1,Developing Professional
35,0,Travel_Rarely,1361,Sales,17,4,Life Sciences,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Yes,15,3,4,3,15,2,3,7,7,1,7,EMP0871,0.1428571428571428,1.0,0.2857142857142857,1.0,High,Medium,0,75.71428571428572,High,1,Developing Professional
24,1,Travel_Rarely,984,Research & Development,17,2,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,No,13,3,1,1,1,3,1,1,0,0,0,EMP0872,0.0,0.0,3.0,0.0,Low,Low,0,10.0,Low,0,Early-Career Explorer
33,0,Travel_Frequently,1146,Sales,25,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,No,12,3,1,1,10,3,2,10,7,0,1,EMP0873,0.0,0.7,0.3,0.1,High,Low,0,27.5,Low,1,Developing Professional
